# Required | A unique content ID for the item. Use the item's SKU if you can. Each content ID must appear only once in your catalog. To run dynamic ads this ID must exactly match the content ID for the same item in your Meta Pixel code. Character limit: 100,# Required | A specific and relevant title for the item. See title specifications: https://www.facebook.com/business/help/2104231189874655 Character limit: 200,# Required | A short and relevant description of the item. Include specific or unique product features like material or color. Use plain text and don't enter text in all capital letters. See description specifications: https://www.facebook.com/business/help/2302017289821154 Character limit: 9999,# Required | The current availability of the item. | Supported values: in stock; out of stock,# Required | The current condition of the item. | Supported values: new; used,# Required | The price of the item. Format the price as a number followed by the 3-letter currency code (ISO 4217 standards). Use a period (.) as the decimal point; don't use a comma.,# Required | The URL of the specific product page where people can buy the item.,# Required | The URL for the main image of your item. Images must be in a supported format (JPG/GIF/PNG) and at least 500 x 500 pixels.,# Required | The brand name of the item. Character limit: 100.,# Optional | The Google product category for the item. Learn more about product categories: https://www.facebook.com/business/help/526764014610932.,# Optional | The Facebook product category for the item. Learn more about product categories: https://www.facebook.com/business/help/526764014610932.,# Optional | The quantity of this item you have to sell on Facebook and Instagram with checkout. Must be 1 or higher or the item won't be buyable,# Optional | The discounted price of the item if it's on sale. Format the price as a number followed by the 3-letter currency code (ISO 4217 standards). Use a period (.) as the decimal point; don't use a comma. A sale price is required if you want to use an overlay for discounted prices.,# Optional | The time range for your sale period. Includes the date and time/time zone when your sale starts and ends. If this field is blank any items with a sale_price remain on sale until you remove the sale price. Use this format: YYYY-MM-DDT23:59+00:00/YYYY-MM-DDT23:59+00:00. Enter the start date as YYYY-MM-DD. Enter a 'T'. Enter the start time in 24-hour format (00:00 to 23:59) followed by the UTC time zone (-12:00 to +14:00). Enter '/' and then repeat the same format for your end date and time. The example row below uses PST time zone (-08:00).,# Optional | Use this field to create variants of the same item. Enter the same group ID for all variants within a group. Learn more about variants: https://www.facebook.com/business/help/2256580051262113 Character limit: 100.,# Optional | The gender of a person that the item is targeted towards. | Supported values: female; male; unisex,# Optional | The color of the item. Use one or more words to describe the color. Don't use a hex code. Character limit: 200.,# Optional | The size of the item written as a word or abbreviation or number. For example: small; XL; 12. Character limit: 200.,# Optional | The age group that the item is targeted towards. | Supported values: adult; all ages; infant; kids; newborn; teen; toddler,# Optional | The material the item is made from; such as cotton; denim or leather. Character limit: 200.,# Optional | The pattern or graphic print on the item. Character limit: 100.,"# Optional | Shipping details for the item. Format as Country:Region:Service:Price. Include the 3-letter ISO 4217 currency code in the price. Enter the price as 0.0 to use the free shipping overlay in your ads. Use a semi-colon ';' or a comma "";"" to separate multiple shipping details for different regions or countries. Only people in the specified region or country will see shipping details for that region or country. You can leave out the region (keep the double '::') if your shipping details are the same for an entire country.",# Optional | The shipping weight of the item. Include the unit of measurement (lb/oz/g/kg).,"# Optional | Legal disclaimer text for product offers. This text provides important legal or regulatory information that must be displayed with the product offer. For example: ""Valid while supplies last. Terms and conditions apply.""","# Optional | URL linking to the full disclaimer text. This provides a link to a page containing the complete disclaimer information for the product offer. For example: ""https://example.com/terms-and-conditions""",# Optional | The URL for a video of your product. Link should be a videos file on a file hosting website; not a video player. Videos must be in a supported format (.3g2; .3gp; .3gpp; .asf; .avi; .dat; .divx; .dv; .f4v; .flv; .gif; .m2ts; .m4v; .mkv; .mod; .mov; .mp4; .mpe; .mpeg; .mpeg4; .mpg; .mts; .nsv; .ogm; .ogv; .qt; .tod; .ts; .vob or .wmv).,# Optional | The item’s Global Trade Item Number (GTIN). Recommended to help classify the item. May appear on the barcode; packaging or book cover. Only provide GTIN if you’re sure it’s correct. GTIN types include UPC (12 digits); EAN (13 digits); JAN (8 or 13 digits); ISBN (13 digits) or ITF-14 (14 digits),# Optional | Add labels to products to help filter them into product sets. Max characters: 110 per label; 5000 labels per product,# Optional | Describe the fashion style of this item.
id,title,description,availability,condition,price,link,image_link,brand,google_product_category,fb_product_category,quantity_to_sell_on_facebook,sale_price,sale_price_effective_date,item_group_id,gender,color,size,age_group,material,pattern,shipping,shipping_weight,offer_disclaimer,offer_disclaimer_url,video[0].tag[0],gtin,product_tags[1],style[0]
6270,"Discover the unparalleled beauty of this 0.20-carat Natural Diamond masterpiece, meticulously set in 18k. Each facet tells a story of nature's extraordinary artistry, cut to perfection by master artisans. This pendant represents the ultimate expression of luxury — a rare treasure that transcends time and trends, destined to become a cherished heirloom for generations.",0.20ct Pinkish Brown GIA 18k Gold Diamond Pendant,in stock,new,27073.41 HKD,,https://www.colourdiam.com/Product/Jewellery/6270/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6279_6318,"Discover the unparalleled beauty of this 0.29-carat Natural Diamond masterpiece, meticulously set in 18k. Each facet tells a story of nature's extraordinary artistry, cut to perfection by master artisans. This earring represents the ultimate expression of luxury — a rare treasure that transcends time and trends, destined to become a cherished heirloom for generations.",0.60ct Faint Pink GIA 18k Gold Diamond Earrings,in stock,new,67683.52 HKD,https://colourdiam.com/productdetail/Menu/6279/6318,https://www.colourdiam.com/Product/Jewellery/6279_6318/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6280_6385,"Discover the unparalleled beauty of this 0.29-carat Natural Diamond masterpiece, meticulously set in the finest precious metal. Each facet tells a story of nature's extraordinary artistry, cut to perfection by master artisans. This ring represents the ultimate expression of luxury — a rare treasure that transcends time and trends, destined to become a cherished heirloom for generations.",0.59ct Faint Pink GIA Certified 18k Gold Diamond Ring,in stock,new,45122.35 HKD,https://colourdiam.com/productdetail/Menu/6280/6385,https://www.colourdiam.com/Product/Jewellery/6280_6385/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6283,"Discover the unparalleled beauty of this 0.33-carat Natural Diamond masterpiece, meticulously set in 18k. Each facet tells a story of nature's extraordinary artistry, cut to perfection by master artisans. This ring represents the ultimate expression of luxury — a rare treasure that transcends time and trends, destined to become a cherished heirloom for generations.",0.33ct Faint Pink VS2 GIA Certified 18k Gold Ring,in stock,new,27073.41 HKD,https://colourdiam.com/productdetail/6283,https://www.colourdiam.com/Product/Jewellery/6283/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6313,"Discover the unparalleled beauty of this 0.35-carat Natural Diamond masterpiece, meticulously set in the finest precious metal. Each facet tells a story of nature's extraordinary artistry, cut to perfection by master artisans. This ring represents the ultimate expression of luxury — a rare treasure that transcends time and trends, destined to become a cherished heirloom for generations.",0.35ct Faint Pink VS1 GIA 18k Pink Ring,in stock,new,40610.11 HKD,https://colourdiam.com/productdetail/6313,https://www.colourdiam.com/Product/Jewellery/6313/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6357,"Discover the unparalleled beauty of this 1.00-carat Natural Diamond masterpiece, meticulously set in the finest precious metal. Each facet tells a story of nature's extraordinary artistry, cut to perfection by master artisans. This ring represents the ultimate expression of luxury — a rare treasure that transcends time and trends, destined to become a cherished heirloom for generations.",1.00ct H VS2 IGI Certified 18k White Gold Diamond Ring,in stock,new,37902.77 HKD,https://colourdiam.com/productdetail/6357,https://www.colourdiam.com/Product/Jewellery/6357/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,IGI,Fine Jewelry
6373,"Discover the unparalleled beauty of this 0.71-carat Natural Diamond masterpiece, meticulously set in the finest precious metal. Each facet tells a story of nature's extraordinary artistry, cut to perfection by master artisans. This ring represents the ultimate expression of luxury — a rare treasure that transcends time and trends, destined to become a cherished heirloom for generations.",0.71ct Faint Pink GIA 18k Convertible Ring,in stock,new,76707.99 HKD,https://colourdiam.com/productdetail/6373,https://www.colourdiam.com/Product/Jewellery/6373/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6374,"Discover the unparalleled beauty of this 1.00-carat Natural Diamond masterpiece, meticulously set in 18k. Each facet tells a story of nature's extraordinary artistry, cut to perfection by master artisans. This ring represents the ultimate expression of luxury — a rare treasure that transcends time and trends, destined to become a cherished heirloom for generations.",1.00ct Faint Pinkish Brown GIA 18k Pink Diamond Ring,in stock,new,85732.46 HKD,https://colourdiam.com/productdetail/6374,https://www.colourdiam.com/Product/Jewellery/6374/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6400_1236,"Discover the unparalleled beauty of this -carat Natural Diamond masterpiece, meticulously set in the finest precious metal. Each facet tells a story of nature's extraordinary artistry, cut to perfection by master artisans. This ring represents the ultimate expression of luxury — a rare treasure that transcends time and trends, destined to become a cherished heirloom for generations.",0.56ct Pink & Yellow Diamond 18k Gold Ring,in stock,new,72195.76 HKD,https://colourdiam.com/productdetail/Menu/6400/1236,https://www.colourdiam.com/Product/Jewellery/6400_1236/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6639,"Discover the unparalleled beauty of this 2.21-carat Fancy Pink masterpiece, meticulously set in 18K. Each facet tells a story of nature's extraordinary artistry, cut to perfection by master artisans. This earring represents the ultimate expression of luxury — a rare treasure that transcends time and trends, destined to become a cherished heirloom for generations.","Exceptional EARRING featuring a 2.21 carat Fancy Pink, set in luxurious 18K. an extraordinary expression of refined elegance — a true masterpiece for the most discerning connoisseur.",in stock,new,135367.05 HKD,https://colourdiam.com/productdetail/6639,https://www.colourdiam.com/Product/Jewellery/6639/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
6626_6627,"Discover the unparalleled beauty of this -carat Fancy orange masterpiece, meticulously set in the finest precious metal. Each facet tells a story of nature's extraordinary artistry, cut to perfection by master artisans. This ring represents the ultimate expression of luxury — a rare treasure that transcends time and trends, destined to become a cherished heirloom for generations.",0.30ct Fancy Orange & Yellow 18k Gold Diamond Ring,in stock,new,40610.11 HKD,https://colourdiam.com/productdetail/Menu/6626/6627,https://www.colourdiam.com/Product/Jewellery/6626_6627/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
6686,"Discover the unparalleled beauty of this -carat Natural Diamond masterpiece, meticulously set in the finest precious metal. Each facet tells a story of nature's extraordinary artistry, cut to perfection by master artisans. This ring represents the ultimate expression of luxury — a rare treasure that transcends time and trends, destined to become a cherished heirloom for generations.","Lustrous Ring featuring a  carat Natural Diamond (VS2), set in luxurious Precious Metal. the pinnacle of luxurious craftsmanship — a true masterpiece for the most discerning connoisseur.",in stock,new,31585.64 HKD,,https://www.colourdiam.com/Product/Jewellery/6686/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6802,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in Precious Metal, the design centers around a GIA-certified  carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 180 shimmering white diamonds (1.036 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 5.30 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.","**Radiant  Ct Natural Diamond Ring**

Elevate your fine jewelry collection with these magnificent Precious Metal rings. Featuring a  Ct Natural Diamond , surrounded by 180 white diamonds (1.036 Ct), this heirloom piece radiates warmth and unmatched sophistication.",in stock,new,58659.05 HKD,,https://www.colourdiam.com/Product/Jewellery/6802/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6843,"Imbued with the radiance of morning sunlight, these exquisite necklaces are a masterclass in fine jewelry craftsmanship. Handcrafted in Precious Metal, the design centers around a GIA-certified  carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 496 shimmering white diamonds (2.058 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 35.267 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.","**Sumptuous  Ct Natural Diamond Necklace**

Elevate your fine jewelry collection with these magnificent Precious Metal necklaces. Featuring a  Ct Natural Diamond , surrounded by 496 white diamonds (2.058 Ct), this heirloom piece radiates warmth and unmatched sophistication.",in stock,new,198538.33 HKD,https://colourdiam.com/productdetail/6843,https://www.colourdiam.com/Product/Jewellery/6843/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
6851,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18K, the design centers around a GIA-certified  carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 58 shimmering white diamonds (0.276 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 6.50 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",1.00ct Green Yellow GIA 18K Gold Diamond Ring,in stock,new,58659.05 HKD,https://colourdiam.com/productdetail/6851,https://www.colourdiam.com/Product/Jewellery/6851/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6865,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18K, the design centers around a GIA-certified  carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 64 shimmering white diamonds (0.149 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 5.45 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",0.50ct Faint Pinkish Brown VS2 GIA 18k Pink Ring,in stock,new,36097.88 HKD,https://colourdiam.com/productdetail/6865,https://www.colourdiam.com/Product/Jewellery/6865/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6961,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in Precious Metal, the design centers around a GIA-certified  carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 62 shimmering white diamonds (0.151 Ct) and 13 shimmering pear diamonds (0.563 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 3.883 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",1.28ct Fancy Green Diamond Ring and Pendant Set,in stock,new,108293.64 HKD,,https://www.colourdiam.com/Product/Jewellery/6961/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6964,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18K, the design centers around a GIA-certified  carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 81 shimmering white diamonds (0.796 Ct) and 22 shimmering pear diamonds (0.076 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 6.87 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",1.02ct Fancy Yellow Diamond 18k Gold Ring,in stock,new,40610.11 HKD,https://colourdiam.com/productdetail/6964,https://www.colourdiam.com/Product/Jewellery/6964/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
6967,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in Precious Metal, the design centers around a GIA-certified  carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 99 shimmering white diamonds (0.356 Ct) and 20 shimmering yellow diamonds (0.125 Ct) and 03 shimmering pear diamonds (0.128 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 5.02 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",2.09ct Yellow & White Diamond Eternity Ring in 9K Gold,in stock,new,22561.17 HKD,https://colourdiam.com/productdetail/6967,https://www.colourdiam.com/Product/Jewellery/6967/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,NON CERTIFIED,Fine Jewelry
6975,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in Precious Metal, the design centers around a GIA-certified  carat Natural Diamond diamond (). Weighing a total of 2.63 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",1.00ct Fancy Green VS AGL 18k Green Diamond Ring,in stock,new,45122.35 HKD,,https://www.colourdiam.com/Product/Jewellery/6975/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7045,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in Precious Metal, the design centers around a GIA-certified  carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 142 shimmering white diamonds (1.004 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 5.266 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",1.69ct Faint Pink VS1 GIA 18k Gold Diamond Ring,in stock,new,31585.64 HKD,https://colourdiam.com/productdetail/7045,https://www.colourdiam.com/Product/Jewellery/7045/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
7051_7489_7597,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in Precious Metal, the design centers around a GIA-certified  carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 210 shimmering white diamonds (1.434 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 5.97 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",6.13ct Fancy Light Yellow VS2 GIA Certified 18k Ring,in stock,new,469272.43 HKD,https://colourdiam.com/productdetail/Menu/7051/7489/7597,https://www.colourdiam.com/Product/Jewellery/7051_7489_7597/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
7057_5137,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in Precious Metal, the design centers around a GIA-certified  carat Natural Diamond diamond (). Weighing a total of 6.44 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",2.01ct Fancy Pink VS Diamond 18k Ring,in stock,new,85732.46 HKD,https://colourdiam.com/productdetail/Menu/7057/5137,https://www.colourdiam.com/Product/Jewellery/7057_5137/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7074,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in Precious Metal, the design centers around a GIA-certified  carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 60 shimmering white diamonds (0.383 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 3.904 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",1.01ct Fancy Green VS1 18k Diamond Ring,in stock,new,49634.58 HKD,https://colourdiam.com/productdetail/7074,https://www.colourdiam.com/Product/Jewellery/7074/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7076,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in Precious Metal, the design centers around a GIA-certified  carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 92 shimmering white diamonds (0.444 Ct) and 24 shimmering pear diamonds (0.589 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 6.38 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",1.02ct Fancy Green VS AGL 18k Gold Diamond Ring,in stock,new,58659.05 HKD,,https://www.colourdiam.com/Product/Jewellery/7076/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7078,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18K, the design centers around a GIA-certified  carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 190 shimmering white diamonds (1.119 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 6.715 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",1.00ct Fancy Green VS AGL 18K Gold Diamond Ring - 1,in stock,new,54146.82 HKD,https://colourdiam.com/productdetail/7078,https://www.colourdiam.com/Product/Jewellery/7078/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7081,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18K, the design centers around a GIA-certified  carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 103 shimmering white diamonds (0.955 Ct) and 8 shimmering pear diamonds (0.79 Ct), creating an illusion of seamless, infinite brilliance.",1.00ct Fancy Green AGL 18k Gold Diamond Ring,in stock,new,58659.05 HKD,https://colourdiam.com/productdetail/7081,https://www.colourdiam.com/Product/Jewellery/7081/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7090,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18K, the design centers around a GIA-certified  carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 36 shimmering white diamonds (0.208 Ct) and 5 shimmering pear diamonds (0.389 Ct), creating an illusion of seamless, infinite brilliance.",1.01ct Fancy Green VS 18k Gold Diamond Ring,in stock,new,54146.82 HKD,https://colourdiam.com/productdetail/7090,https://www.colourdiam.com/Product/Jewellery/7090/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7093_7096_5646,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in Precious Metal, the design centers around a GIA-certified  carat Natural Diamond diamond (). Weighing a total of 5.74 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",2.00ct Fancy Green Diamond 18K Gold Earrings,in stock,new,139879.28 HKD,https://colourdiam.com/productdetail/Menu/7093/7096/5646,https://www.colourdiam.com/Product/Jewellery/7093_7096_5646/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7120,"Imbued with the radiance of morning sunlight, these exquisite earrings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18K, the design centers around a GIA-certified  carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 58 shimmering white diamonds (0.246 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 8.328 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",1.00ct Fancy Intense Green VVS Diamond 18k Earrings,in stock,new,63171.29 HKD,https://colourdiam.com/productdetail/7120,https://www.colourdiam.com/Product/Jewellery/7120/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7169,"Imbued with the radiance of morning sunlight, these exquisite earrings are a masterclass in fine jewelry craftsmanship. Handcrafted in Precious Metal, the design centers around a GIA-certified  carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 293 shimmering white diamonds (1.6 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 9.11 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",0.54ct Fancy Light Yellow Green Diamond Ring,in stock,new,41512.56 HKD,,https://www.colourdiam.com/Product/Jewellery/7169/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
7173,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in Precious Metal, the design centers around a GIA-certified  carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 48 shimmering white diamonds (0.29 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 4.52 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",2.98ct Light Pinkish Brown SI2 GIA 18k Pink Ring,in stock,new,424150.08 HKD,https://colourdiam.com/productdetail/7173,https://www.colourdiam.com/Product/Jewellery/7173/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
7230,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in Precious Metal, the design centers around a GIA-certified  carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 10 shimmering white diamonds (0.23 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 5.21 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",2.01ct Faint Pink SI2 GIA 18k Diamond Ring,in stock,new,207562.8 HKD,https://colourdiam.com/productdetail/7230,https://www.colourdiam.com/Product/Jewellery/7230/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
7311,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in Precious Metal, the design centers around a GIA-certified  carat Natural Diamond diamond (). Weighing a total of 5.56 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",3.01ct Fancy Yellow Green Diamond 18k Ring,in stock,new,194026.1 HKD,,https://www.colourdiam.com/Product/Jewellery/7311/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
7312,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in Precious Metal, the design centers around a GIA-certified  carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 60 shimmering white diamonds (0.66 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 6.32 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",0.80ct Faint Pinkish Brown GIA 18k Gold Diamond Ring,in stock,new,49634.58 HKD,,https://www.colourdiam.com/Product/Jewellery/7312/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
