# Required | A unique content ID for the item. Use the item's SKU if you can. Each content ID must appear only once in your catalog. To run dynamic ads this ID must exactly match the content ID for the same item in your Meta Pixel code. Character limit: 100,# Required | A specific and relevant title for the item. See title specifications: https://www.facebook.com/business/help/2104231189874655 Character limit: 200,# Required | A short and relevant description of the item. Include specific or unique product features like material or color. Use plain text and don't enter text in all capital letters. See description specifications: https://www.facebook.com/business/help/2302017289821154 Character limit: 9999,# Required | The current availability of the item. | Supported values: in stock; out of stock,# Required | The current condition of the item. | Supported values: new; used,# Required | The price of the item. Format the price as a number followed by the 3-letter currency code (ISO 4217 standards). Use a period (.) as the decimal point; don't use a comma.,# Required | The URL of the specific product page where people can buy the item.,# Required | The URL for the main image of your item. Images must be in a supported format (JPG/GIF/PNG) and at least 500 x 500 pixels.,# Required | The brand name of the item. Character limit: 100.,# Optional | The Google product category for the item. Learn more about product categories: https://www.facebook.com/business/help/526764014610932.,# Optional | The Facebook product category for the item. Learn more about product categories: https://www.facebook.com/business/help/526764014610932.,# Optional | The quantity of this item you have to sell on Facebook and Instagram with checkout. Must be 1 or higher or the item won't be buyable,# Optional | The discounted price of the item if it's on sale. Format the price as a number followed by the 3-letter currency code (ISO 4217 standards). Use a period (.) as the decimal point; don't use a comma. A sale price is required if you want to use an overlay for discounted prices.,# Optional | The time range for your sale period. Includes the date and time/time zone when your sale starts and ends. If this field is blank any items with a sale_price remain on sale until you remove the sale price. Use this format: YYYY-MM-DDT23:59+00:00/YYYY-MM-DDT23:59+00:00. Enter the start date as YYYY-MM-DD. Enter a 'T'. Enter the start time in 24-hour format (00:00 to 23:59) followed by the UTC time zone (-12:00 to +14:00). Enter '/' and then repeat the same format for your end date and time. The example row below uses PST time zone (-08:00).,# Optional | Use this field to create variants of the same item. Enter the same group ID for all variants within a group. Learn more about variants: https://www.facebook.com/business/help/2256580051262113 Character limit: 100.,# Optional | The gender of a person that the item is targeted towards. | Supported values: female; male; unisex,# Optional | The color of the item. Use one or more words to describe the color. Don't use a hex code. Character limit: 200.,# Optional | The size of the item written as a word or abbreviation or number. For example: small; XL; 12. Character limit: 200.,# Optional | The age group that the item is targeted towards. | Supported values: adult; all ages; infant; kids; newborn; teen; toddler,# Optional | The material the item is made from; such as cotton; denim or leather. Character limit: 200.,# Optional | The pattern or graphic print on the item. Character limit: 100.,"# Optional | Shipping details for the item. Format as Country:Region:Service:Price. Include the 3-letter ISO 4217 currency code in the price. Enter the price as 0.0 to use the free shipping overlay in your ads. Use a semi-colon ';' or a comma "";"" to separate multiple shipping details for different regions or countries. Only people in the specified region or country will see shipping details for that region or country. You can leave out the region (keep the double '::') if your shipping details are the same for an entire country.",# Optional | The shipping weight of the item. Include the unit of measurement (lb/oz/g/kg).,"# Optional | Legal disclaimer text for product offers. This text provides important legal or regulatory information that must be displayed with the product offer. For example: ""Valid while supplies last. Terms and conditions apply.""","# Optional | URL linking to the full disclaimer text. This provides a link to a page containing the complete disclaimer information for the product offer. For example: ""https://example.com/terms-and-conditions""",# Optional | The URL for a video of your product. Link should be a videos file on a file hosting website; not a video player. Videos must be in a supported format (.3g2; .3gp; .3gpp; .asf; .avi; .dat; .divx; .dv; .f4v; .flv; .gif; .m2ts; .m4v; .mkv; .mod; .mov; .mp4; .mpe; .mpeg; .mpeg4; .mpg; .mts; .nsv; .ogm; .ogv; .qt; .tod; .ts; .vob or .wmv).,# Optional | The item’s Global Trade Item Number (GTIN). Recommended to help classify the item. May appear on the barcode; packaging or book cover. Only provide GTIN if you’re sure it’s correct. GTIN types include UPC (12 digits); EAN (13 digits); JAN (8 or 13 digits); ISBN (13 digits) or ITF-14 (14 digits),# Optional | Add labels to products to help filter them into product sets. Max characters: 110 per label; 5000 labels per product,# Optional | Describe the fashion style of this item.
id,title,description,availability,condition,price,link,image_link,brand,google_product_category,fb_product_category,quantity_to_sell_on_facebook,sale_price,sale_price_effective_date,item_group_id,gender,color,size,age_group,material,pattern,shipping,shipping_weight,offer_disclaimer,offer_disclaimer_url,video[0].tag[0],gtin,product_tags[1],style[0]
7350,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18K, the design centers around a GIA-certified  carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 20 shimmering white diamonds (0.09 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 4.03 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",0.97ct Sapphire & Diamond 18K Gold Ring,in stock,new,201955.99 JPY,,https://www.colourdiam.com/Product/Jewellery/7350/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,,Fine Jewelry
7351,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18K, the design centers around a GIA-certified  carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 18 shimmering white diamonds (0.09 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 3.62 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",0.93ct Sapphire and Diamond 18K Gold Ring,in stock,new,198284.06 JPY,,https://www.colourdiam.com/Product/Jewellery/7351/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,,Fine Jewelry
7370,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18K, the design centers around a GIA-certified  carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 20 shimmering white diamonds (0.08 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 3.97 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",4.01ct Fancy Brownish Greenish Yellow GIA Ring,in stock,new,6976661.3 JPY,https://colourdiam.com/productdetail/7370,https://www.colourdiam.com/Product/Jewellery/7370/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
7466,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in Precious Metal, the design centers around a GIA-certified  carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 16 shimmering white diamonds (0.25 Ct) and 8 shimmering pear diamonds (0.83 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 4.85 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",0.81ct Very Light Yellow Green Diamond 18k Gold Ring,in stock,new,1193376.28 JPY,https://colourdiam.com/productdetail/7466,https://www.colourdiam.com/Product/Jewellery/7466/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
7477,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in Precious Metal, the design centers around a GIA-certified  carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 36 shimmering white diamonds (0.22 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 5.545 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",2.00ct Fancy Green VS Diamond 18K Gold Ring,in stock,new,1817603.87 JPY,,https://www.colourdiam.com/Product/Jewellery/7477/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7491,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18K, the design centers around a GIA-certified  carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 47 shimmering white diamonds (0.35 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 6.30 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",1.00ct F-VS 18k White Gold Eternity Ring,in stock,new,220315.62 JPY,,https://www.colourdiam.com/Product/Jewellery/7491/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,NON CERTIFIED,Fine Jewelry
7492,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in Precious Metal, the design centers around a GIA-certified  carat Natural Diamond diamond (). Weighing a total of 3.13 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",0.46ct F-G VS-SI 18k White Gold Cross Eternity Ring,in stock,new,146877.08 JPY,https://colourdiam.com/productdetail/7492,https://www.colourdiam.com/Product/Jewellery/7492/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,F to G,,adult,,,,,,,,,NON CERTIFIED,Fine Jewelry
7513,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in Precious Metal, the design centers around a GIA-certified  carat Natural Diamond diamond (). Weighing a total of 2.31 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",0.31ct Fancy Yellow 18k Gold Diamond Ring,in stock,new,119337.63 JPY,https://colourdiam.com/productdetail/7513,https://www.colourdiam.com/Product/Jewellery/7513/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,F to G,,adult,,,,,,,,,NON CERTIFIED,Fine Jewelry
7517,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in Precious Metal, the design centers around a GIA-certified  carat Natural Diamond diamond (). Weighing a total of 2.48 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",0.44ct F-G VS-VVS 18k White Gold 9-Stone Diamond Ring,in stock,new,100977.99 JPY,https://colourdiam.com/productdetail/7517,https://www.colourdiam.com/Product/Jewellery/7517/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,NON CERTIFIED,Fine Jewelry
7569,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18K, the design centers around a GIA-certified 0.44 carat Natural Diamond diamond (). Weighing a total of 2.61 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",1.20ct Fancy Pink VS 18K Gold Diamond Ring,in stock,new,1285174.45 JPY,,https://www.colourdiam.com/Product/Jewellery/7569/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7539,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in Precious Metal, the design centers around a GIA-certified  carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 10 shimmering white diamonds (0.19 Ct) and 20 shimmering pink diamonds (0.15 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 4.85 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",3.00ct Fancy Green VVS 18k Gold Diamond Ring,in stock,new,4222716.05 JPY,https://colourdiam.com/productdetail/7539,https://www.colourdiam.com/Product/Jewellery/7539/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7540,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in Precious Metal, the design centers around a GIA-certified  carat Natural Diamond diamond (). Weighing a total of 6.598 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",1.11ct Sapphire and 0.39ct Diamond 18K Gold Ring,in stock,new,165236.72 JPY,,https://www.colourdiam.com/Product/Jewellery/7540/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,NON CERTIFIED,Fine Jewelry
7583,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18K, the design centers around a GIA-certified  carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 12 shimmering white diamonds (0.39 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 3.76 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",3.03ct Fancy Greenish Yellow Diamond Ring 18k Gold,in stock,new,4865303.28 JPY,https://colourdiam.com/productdetail/7583,https://www.colourdiam.com/Product/Jewellery/7583/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
7592,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in Precious Metal, the design centers around a GIA-certified  carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 159 shimmering white diamonds (0.929 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 7.73 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",1.05ct Yellow and White Diamond Eternity Ring in 18k Gold,in stock,new,275394.53 JPY,,https://www.colourdiam.com/Product/Jewellery/7592/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,NON CERTIFIED,Fine Jewelry
6368_6367,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in Precious Metal, the design centers around a GIA-certified  carat Natural Diamond diamond (). Weighing a total of 2.63 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",3.80ct Illusion Round Diamond 18k Gold Earrings,in stock,new,1520544.97 JPY,https://colourdiam.com/productdetail/Menu/6368/6367,https://www.colourdiam.com/Product/Jewellery/                6368_6367 /white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,NON CERTIFIED,Fine Jewelry
6365_6369,"Imbued with the radiance of morning sunlight, these exquisite earrings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18k, the design centers around a GIA-certified 3.80 carat Natural Diamond diamond (). Weighing a total of 4.40 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",4.00ct Illusion Diamond Round Earrings in 18k Gold,in stock,new,1652367.15 JPY,https://colourdiam.com/productdetail/Menu/6365/6369,https://www.colourdiam.com/Product/Jewellery/6365_6369/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,NON CERTIFIED,Fine Jewelry
6405_6406,"Imbued with the radiance of morning sunlight, these exquisite earrings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18k, the design centers around a GIA-certified 4.00 carat Natural Diamond diamond (). Weighing a total of 4.05 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",2.13ct Illusion Emerald Diamond Earrings in 18k Gold,in stock,new,1082484.08 JPY,https://colourdiam.com/productdetail/Menu/6405/6406,"https://www.colourdiam.com/Product/Jewellery/         
                                   
                  6405_6406 /white45/center.jpg",ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,NON CERTIFIED,Fine Jewelry
6413_6412,"Imbued with the radiance of morning sunlight, these exquisite earrings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18k, the design centers around a GIA-certified 2.13 carat Natural Diamond diamond (). Weighing a total of 4.05 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",0.65ct Illusion Emerald Diamond 18k Earrings,in stock,new,220315.62 JPY,https://colourdiam.com/productdetail/Menu/6413/6412,https://www.colourdiam.com/Product/Jewellery/6413_6412/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,NON CERTIFIED,Fine Jewelry
6362_6363,"Imbued with the radiance of morning sunlight, these exquisite earrings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18k, the design centers around a GIA-certified 0.65 carat Natural Diamond diamond (). Weighing a total of 1.52 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",0.27ct Illusion Round Diamond 18k Gold Earrings,in stock,new,1193376.28 JPY,https://colourdiam.com/productdetail/Menu/6362/6363,https://www.colourdiam.com/Product/Jewellery/    6362_6363          /white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,NON CERTIFIED,Fine Jewelry
7616,"Imbued with the radiance of morning sunlight, these exquisite earrings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18k, the design centers around a GIA-certified 0.27 carat Natural Diamond diamond (). Weighing a total of 3.69 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",2.01ct Fancy Light Greenish Yellow GIA 18k Ring,in stock,new,2294954.38 JPY,,https://www.colourdiam.com/Product/Jewellery/7616/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
7629,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18k, the design centers around a GIA-certified  carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 28 shimmering white diamonds (0.908 Ct) and 08 shimmering pear diamonds (1.13 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 6.26 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",0.34ct 18k White Gold Diamond Ring,in stock,new,254280.94 JPY,,https://www.colourdiam.com/Product/Jewellery/7629/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,NON CERTIFIED,Fine Jewelry
7654,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in Precious Metal, the design centers around a GIA-certified  carat Natural Diamond diamond (). Weighing a total of 3.81 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",2.00ct Greenish Yellow GIA 18k Gold Diamond Ring,in stock,new,1835963.5 JPY,https://colourdiam.com/productdetail/7654,https://www.colourdiam.com/Product/Jewellery/7654/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
7671_7887_7837,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18k, the design centers around a GIA-certified  carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 93 shimmering white diamonds (0.533 Ct) and 15 shimmering pear diamonds (2.99 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 9.40 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",3.19ct Fancy Light Yellow GIA 18k Yellow Gold Ring,in stock,new,4681706.93 JPY,https://colourdiam.com/productdetail/Menu/7671/7887/7837,"https://www.colourdiam.com/Product/Jewellery/7671_7887_7837
/white45/center.jpg",ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
7689,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in Precious Metal, the design centers around a GIA-certified  carat Natural Diamond diamond (). Weighing a total of 5.604 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",0.45ct White Diamond 18k White Gold Ring - 1,in stock,new,91798.18 JPY,https://colourdiam.com/productdetail/7689,https://www.colourdiam.com/Product/Jewellery/7689/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,NON CERTIFIED,Fine Jewelry
7691,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18k, the design centers around a GIA-certified 0.45 carat Natural Diamond diamond (). Weighing a total of 2.124 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",0.85ct G-H SI 18k White Gold Diamond Ring,in stock,new,73438.54 JPY,https://colourdiam.com/productdetail/7691,https://www.colourdiam.com/Product/Jewellery/7691/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,,Fine Jewelry
7692,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18k, the design centers around a GIA-certified  carat Natural Diamond diamond (). Weighing a total of 9.008 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",0.40ct G-H SI 18k White Gold Diamond Ring - 1,in stock,new,73438.54 JPY,https://colourdiam.com/productdetail/7692,https://www.colourdiam.com/Product/Jewellery/7692/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,NON CERTIFIED,Fine Jewelry
7729,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in Precious Metal, the design centers around a GIA-certified  carat Natural Diamond diamond (). Weighing a total of 1.40 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",0.40ct G-H SI Diamond 18k White Gold Ring - 1,in stock,new,73438.54 JPY,https://colourdiam.com/productdetail/7729,https://www.colourdiam.com/Product/Jewellery/7729/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,NON CERTIFIED,Fine Jewelry
7730,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in Precious Metal, the design centers around a GIA-certified  carat Natural Diamond diamond (). Weighing a total of 1.40 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",0.40ct G-H SI 18k White Gold Diamond Ring - 2,in stock,new,73438.54 JPY,https://colourdiam.com/productdetail/7730,https://www.colourdiam.com/Product/Jewellery/7730/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,NON CERTIFIED,Fine Jewelry
7731,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in Precious Metal, the design centers around a GIA-certified  carat Natural Diamond diamond (). Weighing a total of 1.40 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",0.40ct G-H SI 18k White Gold Diamond Ring,in stock,new,73438.54 JPY,https://colourdiam.com/productdetail/7731,https://www.colourdiam.com/Product/Jewellery/7731/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,NON CERTIFIED,Fine Jewelry
7732,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in Precious Metal, the design centers around a GIA-certified  carat Natural Diamond diamond (). Weighing a total of 1.40 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",0.40ct G-H SI Diamond 18k White Gold Ring - 2,in stock,new,73438.54 JPY,https://colourdiam.com/productdetail/7732,https://www.colourdiam.com/Product/Jewellery/7732/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,NON CERTIFIED,Fine Jewelry
7733,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in Precious Metal, the design centers around a GIA-certified  carat Natural Diamond diamond (). Weighing a total of 1.40 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",0.40ct G-H SI Diamond 18k White Gold Ring,in stock,new,73438.54 JPY,https://colourdiam.com/productdetail/7733,https://www.colourdiam.com/Product/Jewellery/7733/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,NON CERTIFIED,Fine Jewelry
7734,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in Precious Metal, the design centers around a GIA-certified  carat Natural Diamond diamond (). Weighing a total of 1.40 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",0.45ct Natural Diamond 18k White Gold Ring - 1,in stock,new,82618.36 JPY,https://colourdiam.com/productdetail/7734,https://www.colourdiam.com/Product/Jewellery/7734/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,NON CERTIFIED,Fine Jewelry
7735,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18k, the design centers around a GIA-certified 0.45 carat Natural Diamond diamond (). Weighing a total of 2.124 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",0.45ct Natural Diamond 18k White Gold Ring - 2,in stock,new,82618.36 JPY,https://colourdiam.com/productdetail/7735,https://www.colourdiam.com/Product/Jewellery/7735/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,NON CERTIFIED,Fine Jewelry
7737,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18k, the design centers around a GIA-certified 0.45 carat Natural Diamond diamond (). Weighing a total of 2.124 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",0.45ct White Diamond 18k White Gold Ring,in stock,new,82618.36 JPY,https://colourdiam.com/productdetail/7737,https://www.colourdiam.com/Product/Jewellery/7737/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,NON CERTIFIED,Fine Jewelry
7738,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18k, the design centers around a GIA-certified 0.45 carat Natural Diamond diamond (). Weighing a total of 2.124 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",0.45ct 18k White Gold Diamond Ring,in stock,new,82618.36 JPY,https://colourdiam.com/productdetail/7738,https://www.colourdiam.com/Product/Jewellery/7738/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,NON CERTIFIED,Fine Jewelry
7739,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18k, the design centers around a GIA-certified 0.45 carat Natural Diamond diamond (). Weighing a total of 2.124 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",0.45ct Natural Diamond 18k White Gold Ring - 3,in stock,new,82618.36 JPY,https://colourdiam.com/productdetail/7739,https://www.colourdiam.com/Product/Jewellery/7739/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,NON CERTIFIED,Fine Jewelry
